delphinidin 3-O-rutinoside 7-O-glucosyltransferase (acyl-glucose dependent) activity	PROCESS
wartwort	0
syncliticism	0
negative regulation of metaphase/anaphase transition of meiotic cell cycle	PROCESS
SVA_deletion	DISEASE
ushering	0
sulfite reductase (NADPH) activity	PROCESS
platelet dense tubular network	GENE
excides	0
interleukin-7 receptor complex	GENE
slippers	0
transposed	0
phenylpropanoid metabolic process	PROCESS
sinus venosus	CHEM
intestinal hemorrhage	DISEASE
cubists	0
intranuclear rod	GENE
DNA-dependent protein kinase-DNA ligase 4 complex	GENE
neuromast mantle cell	CHEM
blue-rolled	0
disaccharide transmembrane transporter activity	PROCESS
pleasuremonger	0
givers	0
custards	0
multi-organism cellular process	PROCESS
negative regulation of establishment of cell polarity regulating cell shape	PROCESS
Z chromosome	GENE
thawer	0
Yorksppings	0
Coalmont	0
epinastic	0
emotivism	0
trans-keto-C61-meroacyl-AMP ligase activity	PROCESS
faecula	0
ethylidyne	0
leukoencephalopathy with vanishing white matter	DISEASE
1-18:2-2-18:2-sn-glycerol-3-phosphocholine desaturase activity	PROCESS
prebalancing	0
unself-sufficiency	0
attemperately	0
generalized abdominal rigidity	DISEASE
lethal congenital contracture syndrome 4	DISEASE
post-spliceosomal complex	GENE
leg dermatosis	DISEASE
chondrocyte activation	PROCESS
response to acidic pH	PROCESS
periodicalist	0
Cattegat	0
Gomel	0
lead sulfide oxidation	PROCESS
actin cortical patch	GENE
internal levator	CHEM
exciseman	0
meiotic DNA double-strand break processing	PROCESS
blood plasma	CHEM
overlapping	DISEASE
physiologicoanatomic	0
inhibitory neuromuscular junction	GENE
syndromic X-linked intellectual disability	DISEASE
haythorn	0
pharyngeal vasculature	CHEM
Micheas	0
doc.	0
manhood	0
ice-bolt	0
regulation of gene expression	PROCESS
porphyria	DISEASE
obsolete vacuolar carboxypeptidase Y	PROCESS
mity	0
denominator	0
self-stimulation	0
pyrrole-2-carboxylate monooxygenase activity	PROCESS
ingredient	0
meiotic spindle	GENE
banding	0
lower rhombic lip	CHEM
opisthoporeia	0
premaxillo-rostroid ligament	CHEM
chronic myeloid leukemia	DISEASE
airest	0
regulation of multivesicular body size involved in ubiquitin-dependent protein catabolism	PROCESS
Helios	0
inner dental epithelium	CHEM
nuclear-transcribed mRNA catabolic process, exonucleolytic, 5'-3'	PROCESS
storiological	0
germ layer / neural crest	DISEASE
intestinal mucosal muscle	CHEM
chloritization	0
epsilon-rhodomycinone methylesterase activity	PROCESS
hummuses	0
midevening	0
perisphinctean	0
cyanogenic glycoside biosynthetic process	PROCESS
interferon binding	PROCESS
spattlehoe	0
philopater	0
cyanuric acid amidohydrolase activity	PROCESS
testudinate	0
interferon regulatory factor 7 complex	GENE
4-alpha-glucanotransferase activity	PROCESS
renal duct	DISEASE
autosomal dominant nocturnal frontal lobe epilepsy 4	DISEASE
phosphorelay sensor kinase activity	PROCESS
Segmentation:14-19 somites	CHEM
laricitrin 5'-O-methyltransferase activity	PROCESS
prostate gland	DISEASE
reimmigration	0
waffie	0
Argasidae	DISEASE
regulation of pathway-restricted SMAD protein phosphorylation	PROCESS
suspicion-proof	0
withdrawal's	0
esparsette	0
epitrite	0
distributionist	0
obsolete Noonan syndrome 6	DISEASE
Kreg	0
indole-3-acetyl-glutamate synthetase activity	PROCESS
intermandibularis	CHEM
aromatic-amino-acid:2-oxoglutarate aminotransferase activity	PROCESS
cinnamic acid biosynthetic process	PROCESS
evilspeaker	0
polypeptide_magnesium_ion_contact_site	DISEASE
Duke	0
ceratohyal-dorsal hypohyal joint	CHEM
glutamate catabolic process to aspartate	PROCESS
rase	0
pelargonidin 3-O-glucoside 5-O-glucosyltransferase (acyl-glucose dependent) activity	PROCESS
medial zone of dorsal telencephalon	CHEM
Primianist	0
regulation of acetyl-CoA biosynthetic process from pyruvate	PROCESS
halo nevus	DISEASE
xylanosome	GENE
mobsman	0
cainogenesis	0
ribonuclease III activity	PROCESS
kinethmoid cartilage	CHEM
aminoglycoside 1-N-acetyltransferase activity	PROCESS
central nervous system germinoma	DISEASE
childhood parosteal osteogenic sarcoma	DISEASE
feature_variant	DISEASE
lizard's-tail	0
obsolete germination	PROCESS
sandak	0
Tenthredinidae	0
sulfamine	0
Carmelina	0
obsolete ANPR-A:ANP complex	GENE
neoxanthin synthase activity	PROCESS
antiopiumite	0
ciliary membrane	GENE
xanthoproteic	0
shortschat	0
spindle organization	PROCESS
obsolete coatomer	GENE
L-cysteate sulfo-lyase activity	PROCESS
exponence	0
quaggle	0
pythogenous	0
efferent axon development in anterior lateral line nerve	PROCESS
coenzyme F420-2 alpha-glutamyl ligase activity	PROCESS
abnormal chest sound	DISEASE
warytree	0
gnatling	0
response to gold nanoparticle	PROCESS
collagen type IX trimer	GENE
cytoplasmic U snRNP body	GENE
ventral transverse	CHEM
indistant	0
enhancer sequence-specific DNA binding	PROCESS
cecity	0
non-classical arabinogalactan protein metabolic process	PROCESS
sereward	0
entry into other organism through barriers of other organism involved in symbiotic interaction	PROCESS
urethratresia	0
haec	0
core TFIIH complex portion of NEF3 complex	GENE
cusp's	0
osteopaths	0
UTP-C complex	GENE
ovarian cancer	DISEASE
myotome somite 21	CHEM
beta-1,4-mannosyltransferase activity	PROCESS
replication-born double-strand break repair via sister chromatid exchange	PROCESS
polypeptide_structural_region	DISEASE
Ebola hemorrhagic fever	DISEASE
formate metabolic process	PROCESS
bustier	0
gramophones	0
melopoeia	0
obsolete high affinity Fc receptor activity	PROCESS
Whittier	0
high-colored	0
Spondyloepimetaphyseal dysplasia	DISEASE
iron-studded	0
siderophore transport	PROCESS
envenomation resulting in cytolysis in other organism	PROCESS
positive regulation by symbiont of host defense response	PROCESS
solid lens vesicle	CHEM
monodemethylisoproturon dimethylaminedehydrogenase activity	PROCESS
repeaters	0
spruced	0
DNA polymerase activity	PROCESS
sarcosepta	0
slow muscle cell somite 29	CHEM
inhibition of cysteine-type endopeptidase activity involved in apoptotic process	PROCESS
Bhotiya	0
FAR/SIN/STRIPAK complex	GENE
acetate:cation symporter activity	PROCESS
dalteen	0
Dichapetalaceae	0
superadding	0
central nervous system teratoma	DISEASE
interleukin-20 receptor binding	PROCESS
regulation of cell morphogenesis involved in differentiation	PROCESS
ventroposterior zone olfactory bulb	CHEM
Clostridium botulinum	DISEASE
regulation of gibberellic acid mediated signaling pathway	PROCESS
microphonograph	0
gingival fibromatosis	DISEASE
PNA_oligo	DISEASE
chromosomal part	GENE
angular blepharoconjunctivitis	DISEASE
chylify	0
4-coumaroyl-CoA:cyanidin-3,5-diglucoside-6''-O-acyltransferase activity	PROCESS
antichrome	0
whalelike	0
intronic transcription regulatory region DNA binding	PROCESS
obsolete sporophytic self-incompatibility	PROCESS
sterol-dependent protein binding	PROCESS
cell cycle G1/S phase transition	PROCESS
Garett	0
neural tissue disease	DISEASE
mechanic's	0
sulfoindigotate	0
Mindel-riss	0
Euclides	0
glutathione transferase activity	PROCESS
anthranilate 1,2-dioxygenase (deaminating, decarboxylating) activity	PROCESS
etioplast organization	PROCESS
methylosome	GENE
L-lysine 6-transaminase activity	PROCESS
softer	0
regulation of oxidoreductase activity	PROCESS
positive regulation of macromolecule biosynthetic process	PROCESS
acrostichoid	0
nonculminating	0
2-oxo-6-methylthiohexanoate aminotransferase activity	PROCESS
articular fossa of opercle	CHEM
temporoauricular	0
histone H2A phosphorylation	PROCESS
extrahaustorial matrix	GENE
jargonising	0
positive regulation of neuron projection development	PROCESS
complement component C3a binding	PROCESS
Liebknecht	0
russet-robed	0
Trochoidea <superfamily>	DISEASE
integrin alphaIIb-beta3 complex	GENE
obsolete dihydroflavonol(thiole) lyase activity	PROCESS
extrinsic component of postsynaptic specialization membrane	GENE
caroler	0
Yerkes	0
misliving	0
plasmodesmatal endoplasmic reticulum	GENE
multiple sites abdominal rigidity	DISEASE
anterior neural plate	CHEM
rainbird	0
6-oxocampestanol hydroxylase activity	PROCESS
muscle	CHEM
saccharonate	0
kindheartedly	0
whussle	0
bennes	0
nuclear membrane microtubule tethering complex	GENE
violaxanthin oxygenase activity	PROCESS
vaporiferousness	0
nonmathematical	0
world-plaguing	0
thermoreceptor cell	CHEM
Sethrida	0
KICSTOR complex	GENE
phosphodiesterase decapping endonuclease activity	PROCESS
yellowish-skinned	0
TAG	0
hereagainst	0
viral portal complex	GENE
Brooks-Wisniewski-Brown syndrome	DISEASE
theosoph	0
institutionize	0
heterogeneities	0
2KB_downstream_variant	DISEASE
Joellyn	0
envenomation resulting in positive regulation of signal transduction in other organism	PROCESS
XY body	GENE
pi_helix	DISEASE
amaranth	0
gastrohelcosis	0
haloxylin	0
vestryman	0
washtub	0
2,5-dihydroxypyridine catabolic process	PROCESS
plumemaker	0
quoining	0
APC-tubulin-IQGAP1 complex	GENE
lockermen	0
torsos	0
palatoquadrate cartilage	CHEM
gene_member_region	DISEASE
histone H2A-T120 phosphorylation	PROCESS
Jule	0
copper ion transmembrane transporter activity	PROCESS
scrutiny	0
cappy	0
maxillary sinusitis	DISEASE
host cell cytoplasmic vesicle membrane	GENE
propterygium	CHEM
D-amino-acid oxidase activity	PROCESS
Cicones	0
kinesin I complex	GENE
kleinite	0
P-TEFb-cap methyltransferase complex	GENE
Hispanic	0
adenosylcobinamide-phosphate synthase activity	PROCESS
urogenital abnormality	DISEASE
Takayasu's arteritis	DISEASE
toad's-mouth	0
histone deacetylase activity (H3-K4 specific)	PROCESS
whirl-blast	0
pronucleus	GENE
indolent systemic mastocytosis	DISEASE
suterbery	0
includible	0
inner membrane pellicle complex	GENE
colon cancer	DISEASE
interleukin-4 receptor activity	PROCESS
dermis tumor	DISEASE
nonembryonal	0
ladlers	0
crystalloid	GENE
radial pattern formation	PROCESS
nonchokable	0
dorsal anterior lateral line nerve	CHEM
IgE receptor activity	PROCESS
postscapular	0
flowages	0
agaze	0
Azerbaijanese	0
pancreatic acinar cell adenocarcinoma	DISEASE
parachromatism	0
prostaglandin F receptor activity	PROCESS
sensify	0
positive regulation of neuron differentiation	PROCESS
obsolete frizzled receptor activity	PROCESS
regulation of mitochondrial rRNA stability	PROCESS
lucklessness	0
3-chloro-D-alanine dehydrochlorinase activity	PROCESS
sublation	0
amino acid:cation symporter activity	PROCESS
kesar	0
Grebo	0
booklet's	0
menstruums	0
carbon-carbon lyase activity	PROCESS
iris blood vessels	CHEM
D-xylose catabolic process	PROCESS
deglamorizing	0
polyfold	0
proton-transporting ATPase activity, rotational mechanism	PROCESS
goatroot	0
bedpost	0
interleukin-6 receptor complex	GENE
fluffing	0
proteosuria	0
Trichomonas tenax	DISEASE
harborless	0
glycerate 2-kinase activity	PROCESS
odorant	0
arylsulfatase activity	PROCESS
Capparis	0
chromosome 2q31.2 deletion syndrome	DISEASE
rectosigmoid	0
Bonacci	0
protein digestion	PROCESS
Parabasalia	DISEASE
offensible	0
cellular catabolic process	PROCESS
longbows	0
vulvar trichoepithelioma	DISEASE
lenticulation	0
auto-generated-by	CHEM
cloth-cropping	0
midstreams	0
modulation of growth of symbiont involved in interaction with host	PROCESS
synaptobrevin 2-SNAP-25-syntaxin-1a-complexin I complex	GENE
SNARE binding	PROCESS
juratorial	0
early endosome to Golgi transport	PROCESS
nucleomorph_gene	DISEASE
whsle.	0
gleam	0
influenza	DISEASE
delimitative	0
heterochrome	0
Tipperary	0
fioriture	0
Lotta	0
plant-type vacuole membrane	GENE
pharyngeal pouch 5	CHEM
molybdate	0
Salters	0
non-small cell lung carcinoma	DISEASE
Kv4.2-DPP6 channel complex	GENE
obsolete transcription factor activity, transcription factor binding	PROCESS
susceptibility to familial (multiple types) myeloproliferative/lymphoproliferative neoplasms	DISEASE
brain	CHEM
blue-berried	0
pulchritudinous	0
COPI coating of Golgi vesicle	PROCESS
zonary	0
eximiously	0
lifters	0
sero	0
cabaho	0
interiorism	0
ultrasevere	0
noncollapsable	0
extrinsic component of presynaptic endocytic zone membrane	GENE
ison	0
neuroblast (sensu Vertebrata)	CHEM
advertisable	0
ticul	0
extramedullary cell	CHEM
trickiness	0
banisher	0
chaperonin ATPase complex	GENE
lysosomal storage disease	DISEASE
2-aminobenzenesulfonate desulfonation	PROCESS
viduated	0
guanyl-nucleotide exchange factor activity	PROCESS
interleukin-35 binding	PROCESS
COP9 signalosome	GENE
internodes	0
axial blood vessel	CHEM
intestinal interlymphatic vessel	CHEM
mothy	0
clavation	0
ZFA_0001088	CHEM
postsynsacral	0
stonecast	0
Nehantic	0
treacleberry	0
gene_group_regulatory_region	DISEASE
mentha-1,3-dione-CoA ligase activity	PROCESS
teletext	0
jargonizer	0
half-liberally	0
bringdown	0
unbirthday	0
alditol biosynthetic process	PROCESS
secondary cell septum	GENE
Verdigre	0
personhood	0
man-compelling	0
nonlinguistic	0
obsolete inhibitor of the establishment of competence for transformation activity	PROCESS
cyanidin 5,3-O-glycosyltransferase activity	PROCESS
Bolshevize	0
rhamnetin 3'-O-methyltransferase activity	PROCESS
negative regulation of mineralocorticoid secretion	PROCESS
incomplete_transcript_exonic_variant	DISEASE
familial hyperinsulinemic hypoglycemia 4	DISEASE
vertebra 3	CHEM
Conoidasida	DISEASE
adiponectin binding	PROCESS
Abnormal macular morphology	DISEASE
malignant adenofibroma	DISEASE
ferredoxin hydrogenase complex	GENE
neurhypnology	0
acetyl-CoA carboxylase complex	GENE
languidly	0
ribaldries	0
intention	0
ATP-dependent four-way junction helicase activity	PROCESS
underfringe	0
approves	0
Lugo	0
readornment	0
pelvic radial 1	CHEM
vestibular calyx terminal	GENE
oculocutaneous albinism type III	DISEASE
gauntness	0
regulation of flavonoid biosynthetic process	PROCESS
escribiente	0
DLS	0
snobbiest	0
respirasome	GENE
bone disease	DISEASE
Moravianism	0
abduce	0
Anvik	0
chaitra	0
imidazoleglycerol-phosphate dehydratase activity	PROCESS
abdominal tenderness	DISEASE
lateral wall neural tube	CHEM
hindguts	0
POW	0
villa-haunted	0
albuminogenous	0
neurocranium	CHEM
reduced coenzyme F420 dehydrogenase activity	PROCESS
salpingitis isthmica nodosa	DISEASE
endoplasmic reticulum Sec complex	GENE
Cucurbitales	DISEASE
backbonelessness	0
obsolete monocluster bacterial-type ferredoxin	PROCESS
regulation of establishment of cell polarity	PROCESS
aldazin	0
cize	0
small intestinal vasoactive intestinal peptide producing tumor	DISEASE
chuting	0
marketably	0
organomercury catabolic process	PROCESS
HUAC	0
eases	0
pre-Crusade	0
ventral intermandibularis anterior	CHEM
intrahepatic bile duct	CHEM
tabered	0
duskier	0
nonsynovial joint	DISEASE
kistvaen	0
all-pervadingness	0
somite 20	CHEM
scryer	0
unmurmured	0
obturation	0
Noonan syndrome 5	DISEASE
seawares	0
W_region	DISEASE
obsolete protein N-acetyltransferase activity	PROCESS
discoblastic	0
resorcinol metabolic process	PROCESS
progressives	0
potassium ion transmembrane transporter activity	PROCESS
2,4-dichloroaniline reductive dehalogenase activity	PROCESS
ribose 1,5-bisphosphate isomerase activity	PROCESS
tyrosine:tyramine antiporter activity	PROCESS
somatic cell	CHEM
chalcone biosynthetic process	PROCESS
Shankara	0
tensas	0
low-affinity basic amino acid transmembrane transporter activity	PROCESS
methanogenesis, from acetate	PROCESS
breast granular cell tumor	DISEASE
perijunctional fibroblast	CHEM
primary metabolic process	PROCESS
turboprop	0
trimmings	0
protein-cysteine S-palmitoyltransferase activity	PROCESS
obsolete amyloid protein	PROCESS
celioenterotomy	0
transudate	0
celestialness	0
plasma lipoprotein particle disassembly	PROCESS
Relay	0
striola	0
aeromancer	0
read_pair	DISEASE
xylan biosynthetic process	PROCESS
twice-scared	0
ATF4-CREB1 transcription factor complex	GENE
plaided	0
PSI associated light-harvesting complex I, LHCIb subcomplex	GENE
grubble	0
LIDAR	0
preacidity	0
